event_id,ticket_id,event_time,event_type,old_status,new_status,agent_id
evt_0009790,tck_002339,2025-12-31 12:33,closed,in_progress,closed,agt_006
evt_0009791,tck_002340,2025-12-29 14:42,created,,open,
evt_0009792,tck_002340,2025-12-29 15:13,assigned,open,assigned,agt_001
evt_0009793,tck_002340,2025-12-30 03:47,first_response,assigned,in_progress,agt_001
evt_0009794,tck_002340,2025-12-31 00:26,escalated,in_progress,escalated,agt_001
evt_0009795,tck_002340,2025-12-31 18:36,closed,in_progress,closed,agt_001
evt_0009796,tck_002341,2025-12-29 16:54,created,,open,
evt_0009797,tck_002341,2025-12-29 17:32,assigned,open,assigned,agt_017
evt_0009798,tck_002341,2025-12-30 00:45,first_response,assigned,in_progress,agt_017
evt_0009799,tck_002341,2025-12-30 05:05,escalated,in_progress,escalated,agt_017
evt_0009800,tck_002341,2025-12-30 11:39,closed,in_progress,closed,agt_017
evt_0009801,tck_002342,2025-12-29 08:33,created,,open,
evt_0009802,tck_002342,2025-12-29 08:38,assigned,open,assigned,agt_010
evt_0009803,tck_002342,2025-12-29 19:14,first_response,assigned,in_progress,agt_010
evt_0009804,tck_002342,2025-12-30 04:41,closed,in_progress,resolved,agt_010
evt_0009805,tck_002343,2025-12-29 10:35,created,,open,
evt_0009806,tck_002343,2025-12-29 11:14,assigned,open,assigned,agt_006
evt_0009807,tck_002343,2025-12-29 18:24,first_response,assigned,in_progress,agt_006
evt_0009808,tck_002343,2025-12-30 01:01,closed,in_progress,closed,agt_006
evt_0009809,tck_002344,2025-12-29 14:19,created,,open,
evt_0009810,tck_002344,2025-12-29 14:55,assigned,open,assigned,agt_018
evt_0009811,tck_002344,2025-12-29 23:34,first_response,assigned,in_progress,agt_018
evt_0009812,tck_002344,2025-12-31 01:22,closed,in_progress,closed,agt_018
evt_0009813,tck_002345,2025-12-29 09:55,created,,open,
evt_0009814,tck_002345,2025-12-29 10:23,assigned,open,assigned,agt_007
evt_0009815,tck_002345,2025-12-29 22:16,first_response,assigned,in_progress,agt_007
evt_0009816,tck_002345,2025-12-30 21:59,closed,in_progress,closed,agt_007
evt_0009817,tck_002346,2025-12-29 23:22,created,,open,
evt_0009818,tck_002346,2025-12-29 23:53,assigned,open,assigned,agt_006
evt_0009819,tck_002346,2025-12-30 11:39,first_response,assigned,in_progress,agt_006
evt_0009820,tck_002346,2025-12-31 03:28,closed,in_progress,closed,agt_006
evt_0009821,tck_002347,2025-12-29 10:52,created,,open,
evt_0009822,tck_002347,2025-12-29 11:15,assigned,open,assigned,agt_005
evt_0009823,tck_002347,2025-12-30 09:06,first_response,assigned,in_progress,agt_005
evt_0009824,tck_002347,2025-12-30 15:21,closed,in_progress,closed,agt_005
evt_0009825,tck_002348,2025-12-29 16:50,created,,open,
evt_0009826,tck_002348,2025-12-29 17:22,assigned,open,assigned,agt_009
evt_0009827,tck_002348,2025-12-30 09:47,first_response,assigned,in_progress,agt_009
evt_0009828,tck_002348,2025-12-31 01:04,closed,in_progress,closed,agt_009
evt_0009829,tck_002349,2025-12-29 02:42,created,,open,
evt_0009830,tck_002349,2025-12-29 03:07,assigned,open,assigned,agt_005
evt_0009831,tck_002349,2025-12-29 11:02,first_response,assigned,in_progress,agt_005
evt_0009832,tck_002349,2025-12-29 19:42,escalated,in_progress,escalated,agt_005
evt_0009833,tck_002349,2025-12-30 05:47,closed,in_progress,closed,agt_005
evt_0009834,tck_002350,2025-12-29 20:35,created,,open,
evt_0009835,tck_002350,2025-12-29 20:57,assigned,open,assigned,agt_002
evt_0009836,tck_002350,2025-12-30 23:02,first_response,assigned,in_progress,agt_002
evt_0009837,tck_002350,2025-12-31 02:43,closed,in_progress,closed,agt_002
evt_0009838,tck_002351,2025-12-29 15:57,created,,open,
evt_0009839,tck_002351,2025-12-29 16:31,assigned,open,assigned,agt_005
evt_0009840,tck_002351,2025-12-30 15:47,first_response,assigned,in_progress,agt_005
evt_0009841,tck_002351,2025-12-31 11:57,escalated,in_progress,escalated,agt_005
evt_0009842,tck_002351,2026-01-01 11:56,closed,in_progress,closed,agt_005
evt_0009843,tck_002352,2025-12-29 07:02,created,,open,
evt_0009844,tck_002352,2025-12-29 07:46,assigned,open,assigned,agt_017
evt_0009845,tck_002352,2025-12-31 01:38,first_response,assigned,in_progress,agt_017
evt_0009846,tck_002352,2025-12-31 02:08,closed,in_progress,resolved,agt_017
evt_0009847,tck_002353,2025-12-29 10:38,created,,open,
evt_0009848,tck_002353,2025-12-29 11:16,assigned,open,assigned,agt_005
evt_0009849,tck_002353,2025-12-29 14:13,first_response,assigned,in_progress,agt_005
evt_0009850,tck_002353,2025-12-30 05:38,escalated,in_progress,escalated,agt_005
evt_0009851,tck_002353,2026-01-03 15:12,closed,in_progress,closed,agt_005
evt_0009852,tck_002354,2025-12-29 10:19,created,,open,
evt_0009853,tck_002354,2025-12-29 10:54,assigned,open,assigned,agt_008
evt_0009854,tck_002354,2025-12-29 20:23,first_response,assigned,in_progress,agt_008
evt_0009855,tck_002354,2025-12-31 03:09,closed,in_progress,closed,agt_008
evt_0009856,tck_002355,2025-12-29 08:57,created,,open,
evt_0009857,tck_002355,2025-12-29 09:24,assigned,open,assigned,agt_016
evt_0009858,tck_002355,2025-12-29 16:54,first_response,assigned,in_progress,agt_016
evt_0009859,tck_002355,2025-12-30 02:05,closed,in_progress,closed,agt_016
evt_0009860,tck_002356,2025-12-29 09:09,created,,open,
evt_0009861,tck_002356,2025-12-29 09:49,assigned,open,assigned,agt_002
evt_0009862,tck_002356,2025-12-31 16:06,first_response,assigned,in_progress,agt_002
evt_0009863,tck_002356,2025-12-31 16:36,closed,in_progress,closed,agt_002
evt_0009864,tck_002357,2025-12-29 10:02,created,,open,
evt_0009865,tck_002357,2025-12-29 10:19,assigned,open,assigned,agt_005
evt_0009866,tck_002357,2025-12-30 01:09,first_response,assigned,in_progress,agt_005
evt_0009867,tck_002357,2025-12-30 18:59,closed,in_progress,closed,agt_005
evt_0009868,tck_002358,2025-12-29 06:17,created,,open,
evt_0009869,tck_002358,2025-12-29 06:26,assigned,open,assigned,agt_007
evt_0009870,tck_002358,2025-12-31 16:24,first_response,assigned,in_progress,agt_007
evt_0009871,tck_002358,2026-01-02 22:44,closed,in_progress,closed,agt_007
evt_0009872,tck_002359,2025-12-29 16:09,created,,open,
evt_0009873,tck_002359,2025-12-29 16:54,assigned,open,assigned,agt_006
evt_0009874,tck_002359,2025-12-30 08:23,first_response,assigned,in_progress,agt_006
evt_0009875,tck_002359,2025-12-30 18:19,closed,in_progress,closed,agt_006
evt_0009876,tck_002360,2025-12-30 10:32,created,,open,
evt_0009877,tck_002360,2025-12-30 10:55,assigned,open,assigned,agt_009
evt_0009878,tck_002360,2025-12-30 15:16,first_response,assigned,in_progress,agt_009
evt_0009879,tck_002360,2025-12-31 03:59,closed,in_progress,closed,agt_009
evt_0009880,tck_002361,2025-12-30 15:31,created,,open,
evt_0009881,tck_002361,2025-12-30 15:41,assigned,open,assigned,agt_009
evt_0009882,tck_002361,2025-12-30 22:57,first_response,assigned,in_progress,agt_009
evt_0009883,tck_002361,2025-12-31 09:14,closed,in_progress,closed,agt_009
evt_0009884,tck_002362,2025-12-30 14:09,created,,open,
evt_0009885,tck_002362,2025-12-30 14:16,assigned,open,assigned,agt_002
evt_0009886,tck_002362,2026-01-01 08:34,first_response,assigned,in_progress,agt_002
evt_0009887,tck_002362,2026-01-02 20:39,closed,in_progress,closed,agt_002
evt_0009888,tck_002363,2025-12-30 15:49,created,,open,
evt_0009889,tck_002363,2025-12-30 16:25,assigned,open,assigned,agt_018
evt_0009890,tck_002363,2025-12-30 23:00,first_response,assigned,in_progress,agt_018
evt_0009891,tck_002363,2025-12-31 03:39,closed,in_progress,closed,agt_018
evt_0009892,tck_002364,2025-12-30 09:19,created,,open,
evt_0009893,tck_002364,2025-12-30 09:52,assigned,open,assigned,agt_011
evt_0009894,tck_002364,2025-12-31 02:35,first_response,assigned,in_progress,agt_011
evt_0009895,tck_002364,2025-12-31 23:32,closed,in_progress,closed,agt_011
evt_0009896,tck_002365,2025-12-30 19:27,created,,open,
evt_0009897,tck_002365,2025-12-30 19:54,assigned,open,assigned,agt_003
evt_0009898,tck_002365,2025-12-31 15:45,first_response,assigned,in_progress,agt_003
evt_0009899,tck_002365,2026-01-03 18:48,closed,in_progress,closed,agt_003
evt_0009900,tck_002366,2025-12-30 08:36,created,,open,
evt_0009901,tck_002366,2025-12-30 09:04,assigned,open,assigned,agt_006
evt_0009902,tck_002366,2025-12-30 13:57,first_response,assigned,in_progress,agt_006
evt_0009903,tck_002366,2025-12-30 20:48,closed,in_progress,closed,agt_006
evt_0009904,tck_002367,2025-12-30 15:14,created,,open,
evt_0009905,tck_002367,2025-12-30 15:30,assigned,open,assigned,agt_014
evt_0009906,tck_002367,2025-12-31 23:41,first_response,assigned,in_progress,agt_014
evt_0009907,tck_002367,2026-01-02 06:06,closed,in_progress,closed,agt_014
evt_0009908,tck_002368,2025-12-30 19:35,created,,open,
evt_0009909,tck_002368,2025-12-30 19:44,assigned,open,assigned,agt_009
evt_0009910,tck_002368,2025-12-31 12:57,first_response,assigned,in_progress,agt_009
evt_0009911,tck_002368,2025-12-31 13:27,closed,in_progress,closed,agt_009
evt_0009912,tck_002369,2025-12-30 10:08,created,,open,
evt_0009913,tck_002369,2025-12-30 10:34,assigned,open,assigned,agt_005
evt_0009914,tck_002369,2025-12-31 10:24,first_response,assigned,in_progress,agt_005
evt_0009915,tck_002369,2025-12-31 22:51,closed,in_progress,closed,agt_005
evt_0009916,tck_002370,2025-12-30 09:30,created,,open,
evt_0009917,tck_002370,2025-12-30 09:38,assigned,open,assigned,agt_015
evt_0009918,tck_002370,2025-12-31 11:00,first_response,assigned,in_progress,agt_015
evt_0009919,tck_002370,2025-12-31 23:02,closed,in_progress,closed,agt_015
evt_0009920,tck_002371,2025-12-30 09:24,created,,open,
evt_0009921,tck_002371,2025-12-30 10:05,assigned,open,assigned,agt_017
evt_0009922,tck_002371,2025-12-30 17:35,first_response,assigned,in_progress,agt_017
evt_0009923,tck_002371,2025-12-31 19:54,escalated,in_progress,escalated,agt_017
evt_0009924,tck_002371,2026-01-01 14:30,closed,in_progress,closed,agt_017
evt_0009925,tck_002372,2025-12-30 23:09,created,,open,
evt_0009926,tck_002372,2025-12-30 23:14,assigned,open,assigned,agt_004
evt_0009927,tck_002372,2025-12-31 03:17,first_response,assigned,in_progress,agt_004
evt_0009928,tck_002372,2025-12-31 03:47,closed,in_progress,closed,agt_004
evt_0009929,tck_002373,2025-12-30 15:25,created,,open,
evt_0009930,tck_002373,2025-12-30 15:55,assigned,open,assigned,agt_003
evt_0009931,tck_002373,2025-12-30 17:11,first_response,assigned,in_progress,agt_003
evt_0009932,tck_002373,2025-12-31 02:25,closed,in_progress,closed,agt_003
evt_0009933,tck_002374,2025-12-30 14:48,created,,open,
evt_0009934,tck_002374,2025-12-30 15:05,assigned,open,assigned,agt_005
evt_0009935,tck_002374,2025-12-30 17:43,first_response,assigned,in_progress,agt_005
evt_0009936,tck_002374,2025-12-31 10:54,closed,in_progress,closed,agt_005
evt_0009937,tck_002375,2025-12-30 10:12,created,,open,
evt_0009938,tck_002375,2025-12-30 10:55,assigned,open,assigned,agt_005
evt_0009939,tck_002375,2025-12-31 07:09,first_response,assigned,in_progress,agt_005
evt_0009940,tck_002375,2025-12-31 07:39,closed,in_progress,closed,agt_005
evt_0009941,tck_002376,2025-12-30 18:28,created,,open,
evt_0009942,tck_002376,2025-12-30 18:45,assigned,open,assigned,agt_017
evt_0009943,tck_002376,2025-12-31 15:28,first_response,assigned,in_progress,agt_017
evt_0009944,tck_002376,2026-01-01 14:28,escalated,in_progress,escalated,agt_017
evt_0009945,tck_002377,2025-12-30 09:08,created,,open,
evt_0009946,tck_002377,2025-12-30 09:26,assigned,open,assigned,agt_007
evt_0009947,tck_002377,2025-12-30 13:21,first_response,assigned,in_progress,agt_007
evt_0009948,tck_002377,2025-12-30 16:40,closed,in_progress,closed,agt_007
evt_0009949,tck_002378,2025-12-30 10:41,created,,open,
evt_0009951,tck_002378,2025-12-30 11:07,first_response,assigned,in_progress,agt_007
evt_0009950,tck_002378,2025-12-30 11:20,assigned,open,assigned,agt_007
evt_0009952,tck_002378,2025-12-30 18:43,closed,in_progress,closed,agt_007
evt_0009953,tck_002379,2025-12-30 14:33,created,,open,
evt_0009954,tck_002379,2025-12-30 14:51,assigned,open,assigned,agt_002
evt_0009955,tck_002379,2025-12-30 15:24,first_response,assigned,in_progress,agt_002
evt_0009956,tck_002379,2025-12-30 23:02,closed,in_progress,closed,agt_002
evt_0009957,tck_002380,2025-12-30 21:39,created,,open,
evt_0009958,tck_002380,2025-12-30 21:57,assigned,open,assigned,agt_007
evt_0009959,tck_002380,2025-12-31 11:03,first_response,assigned,in_progress,agt_007
evt_0009960,tck_002380,2026-01-01 10:39,escalated,in_progress,escalated,agt_007
evt_0009961,tck_002380,2026-01-02 08:35,closed,in_progress,closed,agt_007
evt_0009962,tck_002381,2025-12-30 08:05,created,,open,
evt_0009963,tck_002381,2025-12-30 08:28,assigned,open,assigned,agt_002
evt_0009964,tck_002381,2025-12-30 10:37,first_response,assigned,in_progress,agt_002
evt_0009965,tck_002381,2025-12-31 01:24,escalated,in_progress,escalated,agt_002
evt_0009966,tck_002381,2025-12-31 10:44,closed,in_progress,resolved,agt_002
evt_0009967,tck_002382,2025-12-30 11:43,created,,open,
evt_0009968,tck_002382,2025-12-30 12:10,assigned,open,assigned,agt_017
evt_0009969,tck_002382,2025-12-30 17:00,first_response,assigned,in_progress,agt_017
evt_0009970,tck_002382,2025-12-31 04:33,closed,in_progress,closed,agt_017
evt_0009971,tck_002383,2025-12-30 07:05,created,,open,
evt_0009972,tck_002383,2025-12-30 07:10,assigned,open,assigned,agt_001
evt_0009973,tck_002383,2025-12-31 06:42,first_response,assigned,in_progress,agt_001
evt_0009974,tck_002383,2025-12-31 20:49,closed,in_progress,closed,agt_001
evt_0009975,tck_002384,2025-12-30 07:57,created,,open,
evt_0009976,tck_002384,2025-12-30 08:05,assigned,open,assigned,agt_014
evt_0009977,tck_002384,2025-12-31 16:39,first_response,assigned,in_progress,agt_014
evt_0009978,tck_002384,2026-01-05 21:31,closed,in_progress,closed,agt_014
evt_0009979,tck_002385,2025-12-30 20:09,created,,open,
evt_0009980,tck_002385,2025-12-30 20:30,assigned,open,assigned,agt_005
evt_0009981,tck_002385,2025-12-31 18:06,first_response,assigned,in_progress,agt_005
evt_0009982,tck_002385,2025-12-31 18:36,closed,in_progress,closed,agt_005
evt_0009983,tck_002386,2025-12-30 07:19,created,,open,
evt_0009984,tck_002386,2025-12-30 08:01,assigned,open,assigned,agt_006
evt_0009985,tck_002386,2025-12-30 08:03,first_response,assigned,in_progress,agt_006
evt_0009986,tck_002386,2025-12-30 09:32,closed,in_progress,closed,agt_006
evt_0009987,tck_002387,2025-12-30 22:20,created,,open,
evt_0009988,tck_002387,2025-12-30 22:30,assigned,open,assigned,agt_008
evt_0009989,tck_002387,2025-12-31 16:18,first_response,assigned,in_progress,agt_008
evt_0009990,tck_002387,2026-01-01 02:20,closed,in_progress,closed,agt_008
evt_0009991,tck_002388,2025-12-30 10:07,created,,open,
evt_0009992,tck_002388,2025-12-30 10:29,assigned,open,assigned,agt_016
evt_0009993,tck_002388,2025-12-30 23:34,first_response,assigned,in_progress,agt_016
evt_0009994,tck_002388,2026-01-01 07:50,escalated,in_progress,escalated,agt_016
evt_0009995,tck_002388,2026-01-02 08:28,closed,in_progress,closed,agt_016
evt_0009996,tck_002389,2025-12-31 07:47,created,,open,
evt_0009997,tck_002389,2025-12-31 08:09,assigned,open,assigned,agt_014
evt_0009998,tck_002389,2025-12-31 20:55,first_response,assigned,in_progress,agt_014
evt_0009999,tck_002389,2026-01-01 10:57,escalated,in_progress,escalated,agt_014
evt_0010000,tck_002389,2026-01-02 01:35,closed,in_progress,closed,agt_014
evt_0010001,tck_002390,2025-12-31 00:16,created,,open,
evt_0010002,tck_002390,2025-12-31 00:27,assigned,open,assigned,agt_012
evt_0010003,tck_002390,2025-12-31 17:36,first_response,assigned,in_progress,agt_012
evt_0010004,tck_002390,2025-12-31 18:06,closed,in_progress,closed,agt_012
evt_0010005,tck_002391,2025-12-31 17:05,created,,open,
evt_0010006,tck_002391,2025-12-31 17:09,assigned,open,assigned,agt_006
evt_0010007,tck_002391,2026-01-01 01:12,first_response,assigned,in_progress,agt_006
evt_0010008,tck_002391,2026-01-01 03:08,closed,in_progress,closed,agt_006
evt_0010009,tck_002392,2025-12-31 10:54,created,,open,
evt_0010010,tck_002392,2025-12-31 11:04,assigned,open,assigned,agt_004
evt_0010011,tck_002392,2025-12-31 22:49,first_response,assigned,in_progress,agt_004
evt_0010012,tck_002392,2026-01-01 04:32,closed,in_progress,closed,agt_004
evt_0010013,tck_002393,2025-12-31 15:53,created,,open,
evt_0010014,tck_002393,2025-12-31 16:04,assigned,open,assigned,agt_014
evt_0010015,tck_002393,2026-01-02 01:16,first_response,assigned,in_progress,agt_014
evt_0010016,tck_002393,2026-01-02 11:53,escalated,in_progress,escalated,agt_014
evt_0010017,tck_002393,2026-01-06 19:04,closed,in_progress,closed,agt_014
evt_0010018,tck_002394,2025-12-31 08:04,created,,open,
evt_0010019,tck_002394,2025-12-31 08:45,assigned,open,assigned,agt_017
evt_0010020,tck_002394,2025-12-31 15:47,first_response,assigned,in_progress,agt_017
evt_0010021,tck_002394,2025-12-31 21:28,escalated,in_progress,escalated,agt_017
evt_0010022,tck_002394,2026-01-01 04:42,closed,in_progress,closed,agt_017
evt_0010023,tck_002395,2025-12-31 19:27,created,,open,
evt_0010024,tck_002395,2025-12-31 19:57,assigned,open,assigned,agt_008
evt_0010025,tck_002395,2026-01-01 15:38,first_response,assigned,in_progress,agt_008
evt_0010026,tck_002395,2026-01-03 01:39,closed,in_progress,closed,agt_008
evt_0010027,tck_002396,2025-12-31 10:52,created,,open,
evt_0010028,tck_002396,2025-12-31 11:09,assigned,open,assigned,agt_008
evt_0010029,tck_002396,2026-01-01 05:27,first_response,assigned,in_progress,agt_008
evt_0010030,tck_002396,2026-01-02 19:21,closed,in_progress,closed,agt_008
evt_0010031,tck_002397,2025-12-31 08:43,created,,open,
evt_0010032,tck_002397,2025-12-31 08:49,assigned,open,assigned,agt_005
evt_0010033,tck_002397,2026-01-01 02:43,first_response,assigned,in_progress,agt_005
evt_0010034,tck_002397,2026-01-02 03:53,closed,in_progress,closed,agt_005
evt_0010035,tck_002398,2025-12-31 15:20,created,,open,
evt_0010036,tck_002398,2025-12-31 16:04,assigned,open,assigned,agt_002
evt_0010037,tck_002398,2025-12-31 19:06,first_response,assigned,in_progress,agt_002
evt_0010038,tck_002398,2026-01-01 04:57,closed,in_progress,closed,agt_002
evt_0010039,tck_002399,2025-12-31 06:42,created,,open,
evt_0010040,tck_002399,2025-12-31 07:21,assigned,open,assigned,agt_010
evt_0010041,tck_002399,2025-12-31 10:59,first_response,assigned,in_progress,agt_010
evt_0010042,tck_002399,2026-01-01 01:42,escalated,in_progress,escalated,agt_010
evt_0010043,tck_002399,2026-01-02 08:33,closed,in_progress,closed,agt_010
evt_0010044,tck_002400,2025-12-31 11:36,created,,open,
evt_0010045,tck_002400,2025-12-31 12:09,assigned,open,assigned,agt_002
evt_0010046,tck_002400,2026-01-01 22:55,first_response,assigned,in_progress,agt_002
evt_0010047,tck_002400,2026-01-04 06:03,closed,in_progress,closed,agt_002
evt_0010048,tck_002401,2025-12-31 11:32,created,,open,
evt_0010049,tck_002401,2025-12-31 11:52,assigned,open,assigned,agt_012
evt_0010050,tck_002401,2026-01-02 21:50,first_response,assigned,in_progress,agt_012
evt_0010051,tck_002401,2026-01-03 14:35,closed,in_progress,resolved,agt_012
evt_0010052,tck_002402,2025-12-31 17:11,created,,open,
evt_0010053,tck_002402,2025-12-31 17:55,assigned,open,assigned,agt_017
evt_0010054,tck_002402,2026-01-01 07:46,first_response,assigned,in_progress,agt_017
evt_0010055,tck_002402,2026-01-02 15:43,closed,in_progress,closed,agt_017
evt_0010056,tck_002403,2025-12-31 15:07,created,,open,
evt_0010057,tck_002403,2025-12-31 15:15,assigned,open,assigned,agt_001
evt_0010058,tck_002403,2026-01-01 00:45,first_response,assigned,in_progress,agt_001
evt_0010059,tck_002403,2026-01-02 08:31,closed,in_progress,closed,agt_001
evt_0010060,tck_002404,2025-12-31 16:13,created,,open,
evt_0010061,tck_002404,2025-12-31 16:23,assigned,open,assigned,agt_017
evt_0010062,tck_002404,2026-01-01 08:10,first_response,assigned,in_progress,agt_017
evt_0010063,tck_002404,2026-01-02 05:24,escalated,in_progress,escalated,agt_017
evt_0010064,tck_002404,2026-01-03 01:25,closed,in_progress,closed,agt_017
evt_0010065,tck_002405,2025-12-31 16:12,created,,open,
evt_0010066,tck_002405,2025-12-31 16:34,assigned,open,assigned,agt_015
evt_0010067,tck_002405,2026-01-01 09:17,first_response,assigned,in_progress,agt_015
evt_0010068,tck_002405,2026-01-02 07:00,closed,in_progress,closed,agt_015
evt_0010069,tck_002406,2025-12-31 18:16,created,,open,
evt_0010070,tck_002406,2025-12-31 18:22,assigned,open,assigned,agt_010
evt_0010071,tck_002406,2026-01-01 06:22,first_response,assigned,in_progress,agt_010
evt_0010072,tck_002406,2026-01-02 02:45,closed,in_progress,closed,agt_010
evt_0010073,tck_002407,2025-12-31 17:14,created,,open,
evt_0010074,tck_002407,2025-12-31 17:31,assigned,open,assigned,agt_016
evt_0010075,tck_002407,2026-01-01 16:37,first_response,assigned,in_progress,agt_016
evt_0010076,tck_002407,2026-01-02 17:13,escalated,in_progress,escalated,agt_016
evt_0010077,tck_002407,2026-01-03 19:04,closed,in_progress,closed,agt_016
evt_0010078,tck_002408,2025-12-31 12:14,created,,open,
evt_0010079,tck_002408,2025-12-31 12:26,assigned,open,assigned,agt_015
evt_0010080,tck_002408,2026-01-01 05:02,first_response,assigned,in_progress,agt_015
evt_0010081,tck_002408,2026-01-01 22:47,closed,in_progress,closed,agt_015
evt_0010082,tck_002409,2025-12-31 15:03,created,,open,
evt_0010083,tck_002409,2025-12-31 15:24,assigned,open,assigned,agt_001
evt_0010084,tck_002409,2025-12-31 20:52,first_response,assigned,in_progress,agt_001
evt_0010085,tck_002409,2026-01-01 13:56,closed,in_progress,resolved,agt_001
evt_0010086,tck_002410,2025-12-31 09:54,created,,open,
evt_0010087,tck_002410,2025-12-31 10:33,assigned,open,assigned,agt_010
evt_0010088,tck_002410,2025-12-31 14:33,first_response,assigned,in_progress,agt_010
evt_0010089,tck_002410,2025-12-31 23:54,escalated,in_progress,escalated,agt_010
evt_0010090,tck_002410,2026-01-01 12:22,closed,in_progress,closed,agt_010
evt_0010091,tck_002411,2025-12-31 13:22,created,,open,
evt_0010092,tck_002411,2025-12-31 14:00,assigned,open,assigned,agt_001
evt_0010093,tck_002411,2026-01-01 07:02,first_response,assigned,in_progress,agt_001
evt_0010094,tck_002411,2026-01-02 05:40,closed,in_progress,closed,agt_001
evt_0010095,tck_002412,2025-12-31 14:28,created,,open,
evt_0010096,tck_002412,2025-12-31 15:05,assigned,open,assigned,agt_017
evt_0010097,tck_002412,2026-01-01 13:14,first_response,assigned,in_progress,agt_017
evt_0010098,tck_002412,2026-01-02 03:28,escalated,in_progress,escalated,agt_017
evt_0010099,tck_002412,2026-01-03 00:50,closed,in_progress,closed,agt_017
evt_0010100,tck_002413,2025-12-31 17:34,created,,open,
evt_0010101,tck_002413,2025-12-31 18:08,assigned,open,assigned,agt_017
evt_0010102,tck_002413,2026-01-01 00:25,first_response,assigned,in_progress,agt_017
evt_0010103,tck_002413,2026-01-01 06:35,closed,in_progress,closed,agt_017
evt_0010104,tck_002414,2025-12-31 15:32,created,,open,
evt_0010105,tck_002414,2025-12-31 16:07,assigned,open,assigned,agt_009
evt_0010106,tck_002414,2026-01-02 00:53,first_response,assigned,in_progress,agt_009
evt_0010107,tck_002414,2026-01-05 03:39,closed,in_progress,closed,agt_009
evt_0010108,tck_002415,2025-12-31 23:03,created,,open,
evt_0010109,tck_002415,2025-12-31 23:38,assigned,open,assigned,agt_001
evt_0010110,tck_002415,2026-01-01 12:41,first_response,assigned,in_progress,agt_001
evt_0010111,tck_002415,2026-01-02 07:04,closed,in_progress,resolved,agt_001
evt_0010112,tck_002416,2025-12-31 10:20,created,,open,
evt_0010113,tck_002416,2025-12-31 10:54,assigned,open,assigned,agt_005
evt_0010114,tck_002416,2025-12-31 14:53,first_response,assigned,in_progress,agt_005
evt_0010115,tck_002416,2026-01-01 02:39,closed,in_progress,closed,agt_005
evt_0010116,tck_002417,2025-12-31 07:36,created,,open,
evt_0010117,tck_002417,2025-12-31 07:40,assigned,open,assigned,agt_017
evt_0010118,tck_002417,2025-12-31 11:49,first_response,assigned,in_progress,agt_017
evt_0010119,tck_002417,2025-12-31 16:39,closed,in_progress,resolved,agt_017
evt_0010120,tck_002418,2025-12-31 07:31,created,,open,
evt_0010121,tck_002418,2025-12-31 08:15,assigned,open,assigned,agt_005
evt_0010122,tck_002418,2025-12-31 17:33,first_response,assigned,in_progress,agt_005
evt_0010123,tck_002418,2025-12-31 22:27,closed,in_progress,closed,agt_005
evt_0010124,tck_002419,2025-12-31 18:18,created,,open,
evt_0010125,tck_002419,2025-12-31 18:40,assigned,open,assigned,agt_017
evt_0010126,tck_002419,2026-01-01 22:35,first_response,assigned,in_progress,agt_017
evt_0010127,tck_002419,2026-01-01 23:05,closed,in_progress,closed,agt_017
evt_0010128,tck_002420,2025-12-31 18:58,created,,open,
evt_0010129,tck_002420,2025-12-31 19:25,assigned,open,assigned,agt_001
evt_0010130,tck_002420,2026-01-01 00:41,first_response,assigned,in_progress,agt_001
evt_0010131,tck_002420,2026-01-01 17:21,closed,in_progress,resolved,agt_001
evt_0010132,tck_002421,2025-12-31 12:10,created,,open,
evt_0010133,tck_002421,2025-12-31 12:33,assigned,open,assigned,agt_008
evt_0010134,tck_002421,2025-12-31 12:42,first_response,assigned,in_progress,agt_008
evt_0010135,tck_002421,2025-12-31 18:52,closed,in_progress,closed,agt_008
evt_0010136,tck_002422,2025-12-31 21:26,created,,open,
evt_0010137,tck_002422,2025-12-31 21:57,assigned,open,assigned,agt_017
evt_0010138,tck_002422,2025-12-31 22:24,first_response,assigned,in_progress,agt_017
evt_0010139,tck_002422,2026-01-01 03:22,escalated,in_progress,escalated,agt_017
evt_0010140,tck_002422,2026-01-01 06:34,closed,in_progress,closed,agt_017
evt_0010141,tck_002423,2025-12-31 12:18,created,,open,
evt_0010142,tck_002423,2025-12-31 12:41,assigned,open,assigned,agt_016
evt_0010143,tck_002423,2025-12-31 17:09,first_response,assigned,in_progress,agt_016
evt_0010144,tck_002423,2026-01-01 07:18,escalated,in_progress,escalated,agt_016
evt_0010145,tck_002423,2026-01-02 03:59,closed,in_progress,resolved,agt_016
evt_0010146,tck_002424,2026-01-01 08:25,created,,open,
evt_0010147,tck_002424,2026-01-01 08:44,assigned,open,assigned,agt_014
evt_0010148,tck_002424,2026-01-01 19:19,first_response,assigned,in_progress,agt_014
evt_0010149,tck_002424,2026-01-02 01:25,escalated,in_progress,escalated,agt_014
evt_0010150,tck_002424,2026-01-02 19:04,closed,in_progress,resolved,agt_014
evt_0010151,tck_002425,2026-01-01 06:40,created,,open,
evt_0010152,tck_002425,2026-01-01 06:46,assigned,open,assigned,agt_010
evt_0010153,tck_002425,2026-01-02 13:33,first_response,assigned,in_progress,agt_010
evt_0010154,tck_002425,2026-01-02 15:19,closed,in_progress,closed,agt_010
evt_0010155,tck_002426,2026-01-01 17:16,created,,open,
evt_0010156,tck_002426,2026-01-01 17:20,assigned,open,assigned,agt_002
